t,wx,wy,wz
6.33,-0.0054863,0.0051294,0.0
6.34,-0.0055693,0.0050713,0.0
6.3500000000000005,-0.005644,0.0050132,0.0
6.36,-0.005727,0.0049634,0.0
6.37,-0.00581,0.0049219,0.0
6.38,-0.0059013,0.0048804,0.0
6.390000000000001,-0.0059843,0.0048555000000000004,0.0
6.4,-0.0060756000000000004,0.0048306,0.0
6.41,-0.0061586,0.004814,0.0
6.42,-0.0062416,0.004814,0.0
6.43,-0.0063246000000000005,0.004814,0.0
6.44,-0.0064076,0.0048223,0.0
6.45,-0.0064823,0.0048389,0.0
6.46,-0.0065487,0.0048638,0.0
6.47,-0.0066151000000000005,0.004897,0.0
6.48,-0.0066815,0.0049385,0.0
6.49,-0.0067396,0.00498,0.0
6.5,-0.0067894,0.0050298,0.0
6.51,-0.0068309,0.0050879,0.0
6.5200000000000005,-0.0068641,0.0051543,0.0
6.53,-0.0068973,0.0052207,0.0
6.54,-0.0069222,0.0052871,0.0
6.55,-0.0069388,0.0053618,0.0
6.5600000000000005,-0.0069471,0.0054282,0.0
6.57,-0.0069554000000000005,0.0055112,0.0
6.58,-0.0069554000000000005,0.0055859,0.0
6.59,-0.0069388,0.0056606,0.0
6.6000000000000005,-0.0069305,0.0057436,0.0
6.61,-0.0069056000000000005,0.0058183,0.0
6.62,-0.0068807,0.005893,0.0
6.63,-0.0068475,0.0059677,0.0
6.640000000000001,-0.006806,0.0060341,0.0
6.65,-0.0067645000000000005,0.0061005,0.0
6.66,-0.006723,0.0061669,0.0
6.67,-0.0066732,0.0062250000000000005,0.0
6.68,-0.0066234,0.0062831,0.0
6.69,-0.0065653000000000005,0.0063329,0.0
6.7,-0.0065155000000000005,0.0063827,0.0
6.71,-0.0064574,0.0064159,0.0
6.72,-0.0063993,0.0064491,0.0
6.73,-0.0063412,0.0064823,0.0
6.74,-0.0062831,0.0065072,0.0
6.75,-0.0062250000000000005,0.0065238,0.0
6.76,-0.0061752000000000005,0.0065321,0.0
6.7700000000000005,-0.0061171,0.0065321,0.0
6.78,-0.0060673,0.0065321,0.0
6.79,-0.0060175,0.0065238,0.0
6.8,-0.005976,0.0065155000000000005,0.0
6.8100000000000005,-0.0059345000000000005,0.0064906,0.0
6.82,-0.0059013,0.006474,0.0
6.83,-0.0058681,0.0064408,0.0
6.84,-0.0058432,0.0064076,0.0
6.8500000000000005,-0.0058183,0.0063744000000000006,0.0
6.86,-0.0058017,0.0063329,0.0
6.87,-0.0057851000000000005,0.0062914,0.0
6.88,-0.0057768,0.0062499,0.0
6.890000000000001,-0.0057768,0.0062001,0.0
6.9,-0.0057851000000000005,0.0061503,0.0
6.91,-0.0057934,0.0061005,0.0
6.92,-0.0058017,0.0060507,0.0
6.93,-0.0058183,0.0059926,0.0
6.94,-0.0058515,0.0059428,0.0
6.95,-0.0059179,0.0058847000000000005,0.0
6.96,-0.0060009,0.0058266,0.0
6.97,-0.0061088,0.0057602,0.0
6.98,-0.0062333,0.0057021,0.0
6.99,-0.0063744000000000006,0.0056357,0.0
7.0,-0.0065404,0.0055693,0.0
7.01,-0.0067147000000000005,0.0055112,0.0
7.0200000000000005,-0.0069056000000000005,0.0054448000000000005,0.0
7.03,-0.0071131,0.0053867,0.0
7.04,-0.0073289,0.0053286,0.0
7.05,-0.007553,0.0052705,0.0
7.0600000000000005,-0.0077771,0.0052207,0.0
7.07,-0.0080178,0.0051709,0.0
7.08,-0.0082585,0.0051211,0.0
7.09,-0.0084992,0.0050796,0.0
7.1000000000000005,-0.0087399,0.0050464,0.0
7.11,-0.0089723,0.0050132,0.0
7.12,-0.0092047,0.0049883,0.0
7.13,-0.0094371,0.0049634,0.0
7.140000000000001,-0.0096529,0.0049551000000000005,0.0
7.15,-0.0098604,0.0049385,0.0
7.16,-0.0100596,0.0049385,0.0
7.17,-0.010250500000000001,0.0049385,0.0
7.18,-0.0104248,0.0049385,0.0
7.19,-0.0105825,0.0049551000000000005,0.0
7.2,-0.0107236,0.0049717,0.0
7.21,-0.0108481,0.0049883,0.0
7.22,-0.010956,0.0050215,0.0
7.23,-0.0110473,0.0050464,0.0
7.24,-0.011122,0.0050879,0.0
7.25,-0.0111801,0.0051211,0.0
7.26,-0.0112133,0.0051709,0.0
7.2700000000000005,-0.011229900000000001,0.0052124,0.0
7.28,-0.011229900000000001,0.0052622,0.0
7.29,-0.0112133,0.0053203,0.0
7.3,-0.0111718,0.0053701,0.0
7.3100000000000005,-0.011122,0.0054282,0.0
7.32,-0.0110556,0.0054863,0.0
7.33,-0.0109643,0.0055444,0.0
7.34,-0.0108647,0.0056025,0.0
7.3500000000000005,-0.0107568,0.0056606,0.0
7.36,-0.0106323,0.0057187,0.0
7.37,-0.010491200000000001,0.0057768,0.0
7.38,-0.010350100000000001,0.0058349000000000005,0.0
7.390000000000001,-0.0101924,0.005893,0.0
7.4,-0.0100347,0.0059511,0.0
7.41,-0.0098687,0.0060009,0.0
7.42,-0.0096944,0.0060507,0.0
7.43,-0.0095201,0.0060922,0.0
7.44,-0.0093458,0.0061337,0.0
7.45,-0.0091715,0.0061752000000000005,0.0
7.46,-0.0089972,0.0062084,0.0
7.47,-0.0088229,0.0062416,0.0
7.48,-0.0086569,0.0062748000000000005,0.0
7.49,-0.0084992,0.0062997,0.0
7.5,-0.0083415,0.0063163,0.0
7.51,-0.0081921,0.0063329,0.0
7.5200000000000005,-0.008051,0.0063412,0.0
7.53,-0.0079265,0.0063495,0.0
7.54,-0.0078103,0.0063578,0.0
7.55,-0.0077024,0.0063495,0.0
7.5600000000000005,-0.0076028,0.0063495,0.0
7.57,-0.0075281,0.0063412,0.0
7.58,-0.0074534,0.0063246000000000005,0.0
7.59,-0.0074036,0.0063163,0.0
7.6000000000000005,-0.0073621,0.0062914,0.0
7.61,-0.0073372,0.0062748000000000005,0.0
7.62,-0.0073206,0.0062499,0.0
7.63,-0.0073206,0.0062167,0.0
7.640000000000001,-0.0073372,0.0061918,0.0
7.65,-0.0073621,0.0061586,0.0
7.66,-0.0074119,0.0061254000000000005,0.0
7.67,-0.0074617,0.0060922,0.0
7.68,-0.0075281,0.006059,0.0
7.69,-0.0076111,0.0060175,0.0
7.7,-0.0077024,0.0059843,0.0
7.71,-0.007802,0.0059428,0.0
7.72,-0.007909900000000001,0.0059096,0.0
7.73,-0.0080344,0.0058764,0.0
7.74,-0.0081589,0.0058349000000000005,0.0
7.75,-0.0082917,0.0058017,0.0
7.76,-0.0084328,0.0057685,0.0
7.7700000000000005,-0.0085739,0.0057436,0.0
7.78,-0.0087233,0.0057104,0.0
7.79,-0.0088727,0.0056855000000000004,0.0
7.8,-0.0090221,0.0056606,0.0
7.8100000000000005,-0.0091715,0.0056357,0.0
7.82,-0.0093209,0.0056191,0.0
7.83,-0.009470300000000001,0.0056025,0.0
7.84,-0.0096197,0.0055859,0.0
7.8500000000000005,-0.0097608,0.0055776,0.0
7.86,-0.0099019,0.0055693,0.0
7.87,-0.0100347,0.0055693,0.0
7.88,-0.0101592,0.0055693,0.0
7.890000000000001,-0.0102837,0.0055693,0.0
7.9,-0.0103916,0.0055693,0.0
7.91,-0.0104995,0.0055776,0.0
7.92,-0.010590800000000001,0.0055942,0.0
7.930000000000001,-0.0106821,0.0056108,0.0
7.94,-0.0107568,0.0056274,0.0
7.95,-0.0108232,0.005644,0.0
7.96,-0.0108813,0.0056689,0.0
7.97,-0.0109228,0.0056938,0.0
7.98,-0.010956,0.0057187,0.0
7.99,-0.0109809,0.0057519,0.0
8.0,-0.010989200000000001,0.0057851000000000005,0.0
8.01,-0.0109975,0.0058183,0.0
8.02,-0.010989200000000001,0.0058515,0.0
8.03,-0.0109726,0.0058847000000000005,0.0
8.040000000000001,-0.0109477,0.0059262,0.0
8.05,-0.0108979,0.0059594,0.0
8.06,-0.0108232,0.0059843,0.0
8.07,-0.0107319,0.0060009,0.0
8.08,-0.0106074,0.0060009,0.0
8.09,-0.0104663,0.0060009,0.0
8.1,-0.0103086,0.0059843,0.0
8.11,-0.010126,0.0059677,0.0
8.120000000000001,-0.0099351,0.0059345000000000005,0.0
8.13,-0.0097193,0.005893,0.0
8.14,-0.0094952,0.0058515,0.0
8.15,-0.0092545,0.0058017,0.0
8.16,-0.0090055,0.0057436,0.0
8.17,-0.0087482,0.0056772,0.0
8.18,-0.0084826,0.0056025,0.0
8.19,-0.0082087,0.0055278,0.0
8.2,-0.0079431,0.0054531,0.0
8.21,-0.0076692,0.0053701,0.0
8.22,-0.0073953000000000005,0.0052871,0.0
8.23,-0.0071297,0.0051958,0.0
8.24,-0.0068641,0.0051045,0.0
8.25,-0.0066068,0.0050132,0.0
8.26,-0.0063578,0.0049219,0.0
8.27,-0.0061171,0.0048306,0.0
8.28,-0.005893,0.0047393,0.0
8.290000000000001,-0.0056772,0.0046563,0.0
8.3,-0.005478,0.0045650000000000005,0.0
8.31,-0.0052871,0.004482,0.0
8.32,-0.0051211,0.0044073,0.0
8.33,-0.0049717,0.0043326,0.0
8.34,-0.0048389,0.0042579,0.0
8.35,-0.0047227,0.0041915,0.0
8.36,-0.0046314,0.0041251000000000005,0.0
8.370000000000001,-0.0045567,0.0040753000000000004,0.0
8.38,-0.0044986,0.0040255,0.0
8.39,-0.0044654000000000004,0.0039757,0.0
8.4,-0.0044571,0.0039425,0.0
8.41,-0.0044571,0.0039093,0.0
8.42,-0.0044903,0.0038844,0.0
8.43,-0.0045318,0.0038678000000000002,0.0
8.44,-0.0045982,0.0038595,0.0
8.45,-0.0046812,0.0038595,0.0
8.46,-0.0047808,0.0038595,0.0
8.47,-0.004897,0.0038678000000000002,0.0
8.48,-0.0050298,0.0038844,0.0
8.49,-0.0051792,0.0039093,0.0
8.5,-0.0053452000000000005,0.0039425,0.0
8.51,-0.0055195,0.0039757,0.0
8.52,-0.0057021,0.0040172,0.0
8.53,-0.0059013,0.004067,0.0
8.540000000000001,-0.0061088,0.0041251000000000005,0.0
8.55,-0.0063163,0.0041832,0.0
8.56,-0.0065404,0.0042413,0.0
8.57,-0.0067562,0.0043077,0.0
8.58,-0.0069886,0.0043824,0.0
8.59,-0.0072127,0.0044488,0.0
8.6,-0.0074368,0.0045235,0.0
8.61,-0.0076692,0.0046065,0.0
8.620000000000001,-0.0078933,0.0046812,0.0
8.63,-0.0081091,0.0047642,0.0
8.64,-0.0083249,0.0048472,0.0
8.65,-0.0085324,0.0049302,0.0
8.66,-0.0087316,0.0050132,0.0
8.67,-0.0089225,0.0050879,0.0
8.68,-0.0091051,0.0051709,0.0
8.69,-0.0092794,0.0052456000000000004,0.0
8.700000000000001,-0.0094371,0.0053203,0.0
8.71,-0.0095865,0.0053950000000000005,0.0
8.72,-0.0097193,0.0054697,0.0
8.73,-0.0098355,0.0055361,0.0
8.74,-0.0099434,0.0055942,0.0
8.75,-0.0100347,0.0056523,0.0
8.76,-0.010109400000000001,0.0057104,0.0
8.77,-0.0101758,0.0057602,0.0
8.78,-0.0102173,0.00581,0.0
8.790000000000001,-0.010250500000000001,0.0058515,0.0
8.8,-0.0102671,0.0058847000000000005,0.0
8.81,-0.0102671,0.0059179,0.0
8.82,-0.010250500000000001,0.0059428,0.0
8.83,-0.0102173,0.0059677,0.0
8.84,-0.0101758,0.0059843,0.0
8.85,-0.0101177,0.0059926,0.0
8.86,-0.010043,0.0059926,0.0
8.870000000000001,-0.00996,0.0059926,0.0
8.88,-0.0098687,0.0059926,0.0
8.89,-0.0097608,0.0059843,0.0
8.9,-0.0096446,0.0059677,0.0
8.91,-0.0095201,0.0059511,0.0
8.92,-0.0093873,0.0059262,0.0
8.93,-0.0092462,0.005893,0.0
8.94,-0.0091051,0.0058681,0.0
8.950000000000001,-0.0089474,0.0058266,0.0
8.96,-0.008789700000000001,0.0057934,0.0
8.97,-0.008632,0.0057519,0.0
8.98,-0.0084743,0.0057021,0.0
8.99,-0.0083083,0.0056606,0.0
9.0,-0.0081423,0.0056108,0.0
9.01,-0.0079846,0.005561,0.0
9.02,-0.0078186,0.0055112,0.0
9.03,-0.0076609,0.0054531,0.0
9.040000000000001,-0.0075115,0.0054033,0.0
9.05,-0.0073621,0.0053535,0.0
9.06,-0.007221,0.0052954000000000005,0.0
9.07,-0.0070799,0.0052456000000000004,0.0
9.08,-0.0069554000000000005,0.0051958,0.0
9.09,-0.0068309,0.005146,0.0
9.1,-0.0067147000000000005,0.0050962,0.0
9.11,-0.0066151000000000005,0.0050464,0.0
9.120000000000001,-0.0065238,0.0050049000000000005,0.0
9.13,-0.0064408,0.0049634,0.0
9.14,-0.0063661,0.0049219,0.0
9.15,-0.0062997,0.0048804,0.0
9.16,-0.0062499,0.0048472,0.0
9.17,-0.0062167,0.004814,0.0
9.18,-0.0061835,0.0047891,0.0
9.19,-0.0061669,0.0047642,0.0
9.200000000000001,-0.0061669,0.0047476,0.0
9.21,-0.0061752000000000005,0.004731,0.0
9.22,-0.0061918,0.0047227,0.0
9.23,-0.0062250000000000005,0.0047144,0.0
9.24,-0.0062582,0.0047061,0.0
9.25,-0.0063163,0.0047061,0.0
9.26,-0.0063744000000000006,0.0047061,0.0
9.27,-0.0064325,0.0047144,0.0
9.28,-0.0065238,0.004731,0.0
9.290000000000001,-0.0066649000000000005,0.0047476,0.0
9.3,-0.0068475,0.0047808,0.0
9.31,-0.0070882,0.004814,0.0
9.32,-0.0073621,0.0048638,0.0
9.33,-0.0076858000000000004,0.0049136,0.0
9.34,-0.008051,0.00498,0.0
9.35,-0.008449400000000001,0.0050464,0.0
9.36,-0.008889300000000001,0.0051211,0.0
9.370000000000001,-0.0093624,0.0052041,0.0
9.38,-0.0098604,0.0052871,0.0
9.39,-0.0103833,0.0053784,0.0
9.4,-0.0109394,0.005478,0.0
9.41,-0.0115038,0.0055776,0.0
9.42,-0.0120931,0.0056772,0.0
9.43,-0.012690700000000001,0.0057851000000000005,0.0
9.44,-0.0133049,0.005893,0.0
9.450000000000001,-0.0139191,0.0060009,0.0
9.46,-0.0145333,0.0061088,0.0
9.47,-0.0151558,0.0062250000000000005,0.0
9.48,-0.01577,0.0063329,0.0
9.49,-0.0163759,0.0064408,0.0
9.5,-0.0169735,0.0065487,0.0
9.51,-0.0175628,0.0066566,0.0
9.52,-0.0181272,0.0067645000000000005,0.0
9.53,-0.018675,0.0068641,0.0
9.540000000000001,-0.0192062,0.0069637,0.0
9.55,-0.0197125,0.0070550000000000005,0.0
9.56,-0.0201856,0.0071463,0.0
9.57,-0.0206338,0.0072376,0.0
9.58,-0.0210488,0.0073123,0.0
9.59,-0.0214306,0.0073953000000000005,0.0
9.6,-0.021779200000000002,0.0074617,0.0
9.61,-0.0220946,0.0075281,0.0
9.620000000000001,-0.0223768,0.0075862,0.0
9.63,-0.0226092,0.007636,0.0
9.64,-0.0228084,0.0076775,0.0
9.65,-0.0229744,0.007719,0.0
9.66,-0.023098900000000002,0.0077522,0.0
9.67,-0.0231736,0.0077771,0.0
9.68,-0.0232151,0.0077937,0.0
9.69,-0.0232234,0.007802,0.0
9.700000000000001,-0.0231902,0.0078103,0.0
9.71,-0.0231155,0.0078103,0.0
9.72,-0.0230076,0.007802,0.0
9.73,-0.022858200000000002,0.0077854000000000005,0.0
9.74,-0.0226756,0.0077605,0.0
9.75,-0.022459800000000002,0.0077356000000000005,0.0
9.76,-0.022219100000000002,0.0077024,0.0
9.77,-0.0219452,0.0076692,0.0
9.78,-0.0216381,0.0076277,0.0
9.790000000000001,-0.0213144,0.0075779,0.0
9.8,-0.0209575,0.0075281,0.0
9.81,-0.020584,0.00747,0.0
9.82,-0.0201939,0.0074119,0.0
9.83,-0.019778900000000002,0.0073455000000000005,0.0
9.84,-0.0193556,0.0072791,0.0
9.85,-0.0189157,0.0072127,0.0
9.86,-0.0184675,0.0071463,0.0
9.870000000000001,-0.018019300000000002,0.0070716,0.0
9.88,-0.0175545,0.0069969,0.0
9.89,-0.017098,0.0069222,0.0
9.9,-0.0166415,0.0068558000000000004,0.0
9.91,-0.0161767,0.0067811,0.0
9.92,-0.0157285,0.0067064,0.0
9.93,-0.0152803,0.0066317,0.0
9.94,-0.014848700000000001,0.0065653000000000005,0.0
9.950000000000001,-0.0144254,0.0064906,0.0
9.96,-0.0140187,0.0064242,0.0
9.97,-0.0136286,0.0063578,0.0
9.98,-0.0132468,0.0062997,0.0
9.99,-0.0128982,0.0062416,0.0
10.0,-0.0125579,0.0061835,0.0
10.01,-0.012250800000000001,0.0061337,0.0
10.02,-0.0119603,0.0060839,0.0
10.03,-0.011703,0.0060424,0.0
10.040000000000001,-0.0114623,0.0060009,0.0
10.05,-0.0112548,0.0059677,0.0
10.06,-0.0110805,0.0059428,0.0
10.07,-0.010931100000000001,0.0059179,0.0
10.08,-0.0108066,0.005893,0.0
10.09,-0.0107153,0.0058764,0.0
10.1,-0.0106489,0.0058681,0.0
10.11,-0.0106157,0.0058681,0.0
10.120000000000001,-0.0106157,0.0058681,0.0
10.13,-0.0106406,0.0058681,0.0
10.14,-0.0106987,0.0058764,0.0
10.15,-0.0107817,0.005893,0.0
10.16,-0.0108979,0.0059179,0.0
10.17,-0.011030700000000001,0.0059428,0.0
10.18,-0.0111967,0.0059677,0.0
10.19,-0.0113876,0.0060009,0.0
10.200000000000001,-0.0116034,0.0060424,0.0
10.21,-0.0118358,0.0060839,0.0
10.22,-0.0120931,0.0061337,0.0
10.23,-0.0123753,0.0061835,0.0
10.24,-0.0126658,0.0062333,0.0
10.25,-0.0129812,0.0062914,0.0
10.26,-0.0133049,0.0063495,0.0
10.27,-0.0136452,0.0064159,0.0
10.28,-0.0140021,0.006474,0.0
10.290000000000001,-0.014359,0.0065404,0.0
10.3,-0.0147325,0.0066068,0.0
10.31,-0.015106,0.0066815,0.0
10.32,-0.0154878,0.0067479,0.0
10.33,-0.0158696,0.0068226,0.0
10.34,-0.0162514,0.006889,0.0
10.35,-0.0166332,0.0069637,0.0
10.36,-0.017015,0.0070301,0.0
10.370000000000001,-0.0173885,0.0071048000000000005,0.0
10.38,-0.0177537,0.0071712,0.0
10.39,-0.0181189,0.0072376,0.0
10.4,-0.0184675,0.0073123,0.0
10.41,-0.0188078,0.0073704,0.0
10.42,-0.019139800000000002,0.0074368,0.0
10.43,-0.0194552,0.0075032,0.0
10.44,-0.019754,0.0075613,0.0
10.450000000000001,-0.0200445,0.0076194,0.0
10.46,-0.0203101,0.0076692,0.0
10.47,-0.0205591,0.007719,0.0
10.48,-0.0207915,0.0077688,0.0
10.49,-0.020999,0.0078186,0.0
10.5,-0.0211899,0.0078601,0.0
10.51,-0.0213559,0.0078933,0.0
10.52,-0.0215053,0.0079265,0.0
10.53,-0.0216298,0.0079597,0.0
10.540000000000001,-0.0217377,0.0079846,0.0
10.55,-0.0218124,0.008009500000000001,0.0
10.56,-0.0218705,0.0080261,0.0
10.57,-0.021912,0.0080427,0.0
10.58,-0.0219286,0.0080593,0.0
10.59,-0.0219203,0.0080676,0.0
10.6,-0.0218871,0.0080676,0.0
10.61,-0.0218373,0.0080676,0.0
10.620000000000001,-0.0217709,0.0080676,0.0
10.63,-0.0216796,0.0080593,0.0
10.64,-0.0215717,0.008051,0.0
10.65,-0.0214389,0.0080344,0.0
10.66,-0.0213061,0.0080261,0.0
10.67,-0.0211484,0.008009500000000001,0.0
10.68,-0.020940900000000002,0.007968,0.0
10.69,-0.0206836,0.0079016,0.0
10.700000000000001,-0.0203848,0.0078103,0.0
10.71,-0.0200445,0.0077024,0.0
10.72,-0.0196544,0.0075613,0.0
10.73,-0.0192311,0.0074119,0.0
10.74,-0.0187746,0.0072293,0.0
10.75,-0.0182766,0.0070384,0.0
10.76,-0.0177537,0.0068226,0.0
10.77,-0.0171976,0.0065902,0.0
10.78,-0.0166166,0.0063495,0.0
10.790000000000001,-0.0160107,0.0060839,0.0
10.8,-0.0153882,0.00581,0.0
10.81,-0.014749100000000001,0.0055278,0.0
10.82,-0.0140934,0.0052373,0.0
10.83,-0.013429400000000001,0.0049302,0.0
10.84,-0.0127571,0.0046231,0.0
10.85,-0.0120848,0.0042994,0.0
10.86,-0.0114042,0.003984,0.0
10.870000000000001,-0.0107319,0.0036603,0.0
10.88,-0.0100596,0.0033366,0.0
10.89,-0.0093956,0.0030046,0.0
10.9,-0.0087399,0.0026809,0.0
10.91,-0.0081008,0.0023655,0.0
10.92,-0.0074783,0.0020501,0.0
10.93,-0.0068724,0.0017347,0.0
10.94,-0.0062831,0.0014359,0.0
10.950000000000001,-0.005727,0.0011371,0.0
10.96,-0.0051875,0.0008549,0.0
10.97,-0.0046812,0.000581,0.0
10.98,-0.0042081,0.0003154,0.0
10.99,-0.0037599,6.64e-05,0.0
11.0,-0.0033449,-0.000166,0.0
11.01,-0.0029631,-0.0003901,0.0
11.02,-0.0026228000000000002,-0.0005976,0.0
11.03,-0.0023157,-0.0007802,0.0
11.040000000000001,-0.0020418,-0.0009545,0.0
11.05,-0.0018177,-0.0011122,0.0
11.06,-0.0016268,-0.001245,0.0
11.07,-0.0014691,-0.0013695,0.0
11.08,-0.0013612000000000001,-0.0014691,0.0
11.09,-0.0012865,-0.0015521,0.0
11.1,-0.0012616,-0.0016102,0.0
11.11,-0.0012616,-0.0016517,0.0
11.120000000000001,-0.0013114000000000001,-0.0016766,0.0
11.13,-0.0014027,-0.0016849,0.0
11.14,-0.0015272,-0.0016683,0.0
11.15,-0.0016849,-0.0016351,0.0
11.16,-0.0018841,-0.0015853,0.0
11.17,-0.0021082,-0.0015189000000000001,0.0
11.18,-0.0023738,-0.0014276,0.0
11.19,-0.0026726000000000002,-0.001328,0.0
11.200000000000001,-0.0029963,-0.0012118,0.0
11.21,-0.0033532,-0.0010707,0.0
11.22,-0.003735,-0.0009213,0.0
11.23,-0.0041417,-0.0007553,0.0
11.24,-0.0045733,-0.000581,0.0
11.25,-0.0050298,-0.0003901,0.0
11.26,-0.0055029,-0.0001909,0.0
11.27,-0.0059926,2.4900000000000002e-05,0.0
11.28,-0.0064989,0.000249,0.0
11.290000000000001,-0.0070135,0.0004814,0.0
11.3,-0.0075447000000000005,0.0007138,0.0
11.31,-0.0080759,0.0009628,0.0
11.32,-0.0086237,0.0012118,0.0
11.33,-0.0091632,0.0014691,0.0
11.34,-0.0097193,0.0017264000000000001,0.0
11.35,-0.0102671,0.001992,0.0
11.36,-0.0108066,0.0022576000000000002,0.0
11.370000000000001,-0.0113544,0.0025232,0.0
11.38,-0.0118856,0.0027805,0.0
11.39,-0.0124085,0.0030461,0.0
11.4,-0.0129231,0.0033034,0.0
11.41,-0.013429400000000001,0.0035607,0.0
11.42,-0.0139191,0.0038097,0.0
11.43,-0.0143839,0.0040587,0.0
11.44,-0.0148404,0.0042994,0.0
11.450000000000001,-0.015272,0.0045235,0.0
11.46,-0.015687,0.0047476,0.0
11.47,-0.0160771,0.0049634,0.0
11.48,-0.0164506,0.0051709,0.0
11.49,-0.0167909,0.0053618,0.0
11.5,-0.0171063,0.0055527,0.0
11.51,-0.0174051,0.0057187,0.0
11.52,-0.0176624,0.0058847000000000005,0.0
11.53,-0.0179031,0.0060341,0.0
11.540000000000001,-0.0181106,0.0061669,0.0
11.55,-0.0182849,0.0062831,0.0
11.56,-0.0184343,0.0063993,0.0
11.57,-0.0185588,0.0064906,0.0
11.58,-0.0186501,0.0065736,0.0
11.59,-0.0187082,0.00664,0.0
11.6,-0.018741400000000002,0.0066898,0.0
11.61,-0.018741400000000002,0.006723,0.0
11.620000000000001,-0.0187082,0.0067479,0.0
11.63,-0.018658400000000002,0.0067645000000000005,0.0
11.64,-0.0185754,0.0067562,0.0
11.65,-0.018459200000000002,0.0067396,0.0
11.66,-0.0183264,0.0067064,0.0
11.67,-0.0181604,0.0066649000000000005,0.0
11.68,-0.0179778,0.0066068,0.0
11.69,-0.017762,0.0065321,0.0
11.700000000000001,-0.0175296,0.0064491,0.0
11.71,-0.0172806,0.0063578,0.0
11.72,-0.0170067,0.0062582,0.0
11.73,-0.0167162,0.006142,0.0
11.74,-0.0164008,0.0060175,0.0
11.75,-0.0160771,0.0058764,0.0
11.76,-0.0157368,0.0057353000000000005,0.0
11.77,-0.0153882,0.0055859,0.0
11.78,-0.015023,0.0054282,0.0
11.790000000000001,-0.014649500000000001,0.0052622,0.0
11.8,-0.0142594,0.0050879,0.0
11.81,-0.0138776,0.0049136,0.0
11.82,-0.0134792,0.004731,0.0
11.83,-0.0130808,0.0045484,0.0
11.84,-0.0126824,0.0043658,0.0
11.85,-0.012284,0.0041749000000000005,0.0
11.86,-0.0118856,0.003984,0.0
11.870000000000001,-0.0114872,0.0037931,0.0
11.88,-0.0110971,0.0036022000000000003,0.0
11.89,-0.010707,0.0034113,0.0
11.9,-0.0103335,0.0032204,0.0
11.91,-0.00996,0.0030295,0.0
11.92,-0.0095948,0.0028469,0.0
11.93,-0.0092462,0.0026726000000000002,0.0
11.94,-0.0089142,0.00249,0.0
11.950000000000001,-0.0085822,0.002324,0.0
11.96,-0.0082751,0.002158,0.0
11.97,-0.0079846,0.0020003,0.0
11.98,-0.0077024,0.0018426,0.0
11.99,-0.0074451000000000005,0.0016932,0.0
12.0,-0.0072044000000000006,0.0015604,0.0
12.01,-0.0069803,0.0014276,0.0
12.02,-0.0067728,0.0013031,0.0
12.030000000000001,-0.0065902,0.0011952,0.0
12.040000000000001,-0.0064242,0.0010873,0.0
12.05,-0.0062831,0.000996,0.0
12.06,-0.0061669,0.000913,0.0
12.07,-0.0060673,0.0008383,0.0
12.08,-0.0059926,0.0007719000000000001,0.0
12.09,-0.0059345000000000005,0.0007138,0.0
12.1,-0.0059013,0.0006723,0.0
12.11,-0.005893,0.0006391,0.0
12.120000000000001,-0.0059013,0.0006142,0.0
12.13,-0.0059345000000000005,0.0006059,0.0
12.14,-0.0059843,0.0006059,0.0
12.15,-0.006059,0.0006142,0.0
12.16,-0.0061586,0.0006308,0.0
12.17,-0.0062748000000000005,0.000664,0.0
12.18,-0.0064076,0.0006972,0.0
12.19,-0.006557,0.000747,0.0
12.200000000000001,-0.0067313,0.0008051,0.0
12.21,-0.0069222,0.0008715,0.0
12.22,-0.0071297,0.0009545,0.0
12.23,-0.0073455000000000005,0.0010375,0.0
12.24,-0.0075862,0.0011288000000000001,0.0
12.25,-0.0078352,0.0012284,0.0
12.26,-0.0080925,0.0013363000000000001,0.0
12.27,-0.0083747,0.0014525,0.0
12.280000000000001,-0.0086569,0.001577,0.0
12.290000000000001,-0.0089474,0.0017181,0.0
12.3,-0.0092545,0.0018592,0.0
12.31,-0.0095616,0.0020169,0.0
12.32,-0.009877,0.0021829,0.0
12.33,-0.0101924,0.0023655,0.0
12.34,-0.0105161,0.0025481,0.0
12.35,-0.0108398,0.002739,0.0
12.36,-0.0111718,0.0029382,0.0
12.370000000000001,-0.0114955,0.0031374000000000003,0.0
12.38,-0.0118192,0.0033532,0.0
12.39,-0.0121429,0.0035607,0.0
12.4,-0.0124666,0.0037848,0.0
12.41,-0.012782,0.0040006,0.0
12.42,-0.0130974,0.0042247000000000005,0.0
12.43,-0.0134045,0.0044488,0.0
12.44,-0.0137033,0.0046812,0.0
12.450000000000001,-0.0139938,0.0049053000000000005,0.0
12.46,-0.014276,0.0051294,0.0
12.47,-0.0145582,0.0053535,0.0
12.48,-0.0148155,0.0055776,0.0
12.49,-0.0150728,0.0057934,0.0
12.5,-0.0153135,0.0060092,0.0
12.51,-0.0155459,0.0062250000000000005,0.0
12.52,-0.0157617,0.0064325,0.0
12.530000000000001,-0.0159692,0.0066317,0.0
12.540000000000001,-0.0161601,0.0068309,0.0
12.55,-0.0163344,0.0070218,0.0
12.56,-0.016500400000000002,0.0072044000000000006,0.0
12.57,-0.0166498,0.0073787,0.0
12.58,-0.0167826,0.0075447000000000005,0.0
12.59,-0.016898800000000002,0.0077107,0.0
